2020-06-27 17:18:32,343 INFO __main__ centerY:360   y_medium: 278  <max 375 |mid 350 | min 200> PositionY: 352
2020-06-27 17:18:32,409 INFO __main__ center:640   x_medium: 331  <max 475 |mid 420 | min 300> Position: 420
2020-06-27 17:18:32,409 INFO __main__ centerY:360   y_medium: 298  <max 375 |mid 350 | min 200> PositionY: 350
2020-06-27 17:18:32,464 INFO __main__ center:640   x_medium: 368  <max 475 |mid 420 | min 300> Position: 422
2020-06-27 17:18:32,464 INFO __main__ centerY:360   y_medium: 320  <max 375 |mid 350 | min 200> PositionY: 348
2020-06-27 17:18:32,521 INFO __main__ center:640   x_medium: 441  <max 475 |mid 420 | min 300> Position: 424
2020-06-27 17:18:32,522 INFO __main__ centerY:360   y_medium: 384  <max 375 |mid 350 | min 200> PositionY: 346
2020-06-27 17:18:32,577 INFO __main__ center:640   x_medium: 502  <max 475 |mid 420 | min 300> Position: 426
2020-06-27 17:18:32,577 INFO __main__ centerY:360   y_medium: 409  <max 375 |mid 350 | min 200> PositionY: 346
2020-06-27 17:18:32,632 INFO __main__ center:640   x_medium: 561  <max 475 |mid 420 | min 300> Position: 428
2020-06-27 17:18:32,633 INFO __main__ centerY:360   y_medium: 421  <max 375 |mid 350 | min 200> PositionY: 348
2020-06-27 17:18:32,690 INFO __main__ center:640   x_medium: 603  <max 475 |mid 420 | min 300> Position: 430
2020-06-27 17:18:32,690 INFO __main__ centerY:360   y_medium: 460  <max 375 |mid 350 | min 200> PositionY: 350
2020-06-27 17:18:32,944 INFO __main__ center:640   x_medium: 611  <max 475 |mid 420 | min 300> Position: 430
2020-06-27 17:18:32,945 INFO __main__ centerY:360   y_medium: 466  <max 375 |mid 350 | min 200> PositionY: 352
2020-06-27 17:18:32,995 INFO __main__ center:640   x_medium: 692  <max 475 |mid 420 | min 300> Position: 428
2020-06-27 17:18:32,995 INFO __main__ centerY:360   y_medium: 412  <max 375 |mid 350 | min 200> PositionY: 354
2020-06-27 17:18:33,051 INFO __main__ center:640   x_medium: 800  <max 475 |mid 420 | min 300> Position: 426
2020-06-27 17:18:33,052 INFO __main__ centerY:360   y_medium: 390  <max 375 |mid 350 | min 200> PositionY: 356
2020-06-27 17:18:33,109 INFO __main__ center:640   x_medium: 916  <max 475 |mid 420 | min 300> Position: 424
2020-06-27 17:18:33,109 INFO __main__ centerY:360   y_medium: 344  <max 375 |mid 350 | min 200> PositionY: 356
2020-06-27 17:18:33,163 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 422
2020-06-27 17:18:33,163 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 356
2020-06-27 17:18:33,221 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 420
2020-06-27 17:18:33,221 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 354
2020-06-27 17:18:33,278 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 418
2020-06-27 17:18:33,278 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 352
2020-06-27 17:18:33,335 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 416
2020-06-27 17:18:33,335 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 350
2020-06-27 17:18:33,395 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 414
2020-06-27 17:18:33,395 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 348
2020-06-27 17:18:33,452 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 412
2020-06-27 17:18:33,452 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 346
2020-06-27 17:18:33,509 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 410
2020-06-27 17:18:33,509 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 344
2020-06-27 17:18:33,565 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 408
2020-06-27 17:18:33,565 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 342
2020-06-27 17:18:33,622 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 406
2020-06-27 17:18:33,622 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 340
2020-06-27 17:18:33,680 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 404
2020-06-27 17:18:33,681 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 338
2020-06-27 17:18:33,736 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 402
2020-06-27 17:18:33,736 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 336
2020-06-27 17:18:33,792 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 400
2020-06-27 17:18:33,793 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 334
2020-06-27 17:18:33,853 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 398
2020-06-27 17:18:33,853 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 332
2020-06-27 17:18:33,917 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 396
2020-06-27 17:18:33,917 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 330
2020-06-27 17:18:33,981 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 394
2020-06-27 17:18:33,981 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 328
2020-06-27 17:18:34,049 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 392
2020-06-27 17:18:34,050 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 326
2020-06-27 17:18:34,116 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 390
2020-06-27 17:18:34,117 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 324
2020-06-27 17:18:34,181 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 388
2020-06-27 17:18:34,182 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 322
2020-06-27 17:18:34,249 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 386
2020-06-27 17:18:34,250 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 320
2020-06-27 17:18:34,315 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 384
2020-06-27 17:18:34,315 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 318
2020-06-27 17:18:34,388 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 382
2020-06-27 17:18:34,388 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 316
2020-06-27 17:18:34,455 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 380
2020-06-27 17:18:34,455 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 314
2020-06-27 17:18:34,527 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 378
2020-06-27 17:18:34,528 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 312
2020-06-27 17:18:34,587 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 376
2020-06-27 17:18:34,588 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 310
2020-06-27 17:18:34,652 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 374
2020-06-27 17:18:34,652 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 308
2020-06-27 17:18:34,722 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 372
2020-06-27 17:18:34,722 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 306
2020-06-27 17:18:34,787 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 370
2020-06-27 17:18:34,788 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 304
2020-06-27 17:18:34,855 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 368
2020-06-27 17:18:34,855 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 302
2020-06-27 17:18:34,919 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 366
2020-06-27 17:18:34,920 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 300
2020-06-27 17:18:34,987 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 364
2020-06-27 17:18:34,988 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 298
2020-06-27 17:18:35,056 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 362
2020-06-27 17:18:35,057 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 296
2020-06-27 17:18:35,123 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 360
2020-06-27 17:18:35,123 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 294
2020-06-27 17:18:35,194 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 358
2020-06-27 17:18:35,194 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 292
2020-06-27 17:18:35,258 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 356
2020-06-27 17:18:35,258 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 290
2020-06-27 17:18:35,323 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 354
2020-06-27 17:18:35,324 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 288
2020-06-27 17:18:35,394 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 352
2020-06-27 17:18:35,395 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 286
2020-06-27 17:18:35,458 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 350
2020-06-27 17:18:35,459 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 284
2020-06-27 17:18:35,522 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 348
2020-06-27 17:18:35,522 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 282
2020-06-27 17:18:35,589 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 346
2020-06-27 17:18:35,589 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 280
2020-06-27 17:18:35,657 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 344
2020-06-27 17:18:35,657 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 278
2020-06-27 17:18:35,725 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 342
2020-06-27 17:18:35,725 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 276
2020-06-27 17:18:35,792 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 340
2020-06-27 17:18:35,793 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 274
2020-06-27 17:18:35,857 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 338
2020-06-27 17:18:35,857 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 272
2020-06-27 17:18:35,925 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 336
2020-06-27 17:18:35,925 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 270
2020-06-27 17:18:35,993 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 334
2020-06-27 17:18:35,993 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 268
2020-06-27 17:18:36,060 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 332
2020-06-27 17:18:36,060 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 266
2020-06-27 17:18:36,128 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 330
2020-06-27 17:18:36,129 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 264
2020-06-27 17:18:36,192 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 328
2020-06-27 17:18:36,193 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 262
2020-06-27 17:18:36,261 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 326
2020-06-27 17:18:36,261 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 260
2020-06-27 17:18:36,328 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 324
2020-06-27 17:18:36,328 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 258
2020-06-27 17:18:36,405 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 322
2020-06-27 17:18:36,405 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 256
2020-06-27 17:18:36,465 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 320
2020-06-27 17:18:36,466 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 254
2020-06-27 17:18:36,530 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 318
2020-06-27 17:18:36,531 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 252
2020-06-27 17:18:36,598 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 316
2020-06-27 17:18:36,599 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 250
2020-06-27 17:18:36,665 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 314
2020-06-27 17:18:36,666 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 248
2020-06-27 17:18:36,733 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 312
2020-06-27 17:18:36,734 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 246
2020-06-27 17:18:36,798 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 310
2020-06-27 17:18:36,799 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 244
2020-06-27 17:18:36,868 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 308
2020-06-27 17:18:36,869 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 242
2020-06-27 17:18:36,934 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 306
2020-06-27 17:18:36,934 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 240
2020-06-27 17:18:37,001 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 304
2020-06-27 17:18:37,002 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 238
2020-06-27 17:18:37,066 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 302
2020-06-27 17:18:37,067 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 236
2020-06-27 17:18:37,133 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 300
2020-06-27 17:18:37,134 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 234
2020-06-27 17:18:37,402 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 420
2020-06-27 17:18:37,402 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 232
2020-06-27 17:18:37,451 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 418
2020-06-27 17:18:37,452 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 230
2020-06-27 17:18:37,506 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 416
2020-06-27 17:18:37,507 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 228
2020-06-27 17:18:37,561 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 414
2020-06-27 17:18:37,562 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 226
2020-06-27 17:18:37,616 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 412
2020-06-27 17:18:37,616 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 224
2020-06-27 17:18:37,671 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 410
2020-06-27 17:18:37,671 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 222
2020-06-27 17:18:37,729 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 408
2020-06-27 17:18:37,730 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 220
2020-06-27 17:18:37,787 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 406
2020-06-27 17:18:37,787 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 218
2020-06-27 17:18:37,845 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 404
2020-06-27 17:18:37,846 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 216
2020-06-27 17:18:37,902 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 402
2020-06-27 17:18:37,902 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 214
2020-06-27 17:18:37,961 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 400
2020-06-27 17:18:37,961 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 212
2020-06-27 17:18:38,017 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 398
2020-06-27 17:18:38,018 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 210
2020-06-27 17:18:38,077 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 396
2020-06-27 17:18:38,077 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 208
2020-06-27 17:18:38,134 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 394
2020-06-27 17:18:38,134 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 206
2020-06-27 17:18:38,193 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 392
2020-06-27 17:18:38,194 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 204
2020-06-27 17:18:38,251 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 390
2020-06-27 17:18:38,252 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 202
2020-06-27 17:18:38,314 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 388
2020-06-27 17:18:38,315 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 200
2020-06-27 17:18:38,564 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 386
2020-06-27 17:18:38,564 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 350
2020-06-27 17:18:38,619 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 384
2020-06-27 17:18:38,620 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 348
2020-06-27 17:18:38,675 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 382
2020-06-27 17:18:38,675 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 346
2020-06-27 17:18:38,730 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 380
2020-06-27 17:18:38,731 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 344
2020-06-27 17:18:38,786 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 378
2020-06-27 17:18:38,787 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 342
2020-06-27 17:18:38,843 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 376
2020-06-27 17:18:38,843 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 340
2020-06-27 17:18:38,898 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 374
2020-06-27 17:18:38,898 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 338
2020-06-27 17:18:38,953 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 372
2020-06-27 17:18:38,953 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 336
2020-06-27 17:18:39,008 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 370
2020-06-27 17:18:39,009 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 334
2020-06-27 17:18:39,066 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 368
2020-06-27 17:18:39,066 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 332
2020-06-27 17:18:39,121 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 366
2020-06-27 17:18:39,121 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 330
2020-06-27 17:18:39,176 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 364
2020-06-27 17:18:39,177 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 328
2020-06-27 17:18:39,233 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 362
2020-06-27 17:18:39,233 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 326
2020-06-27 17:18:39,300 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 360
2020-06-27 17:18:39,300 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 324
2020-06-27 17:18:39,361 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 358
2020-06-27 17:18:39,361 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 322
2020-06-27 17:18:39,428 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 356
2020-06-27 17:18:39,429 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 320
2020-06-27 17:18:39,498 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 354
2020-06-27 17:18:39,499 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 318
2020-06-27 17:18:39,560 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 352
2020-06-27 17:18:39,560 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 316
2020-06-27 17:18:39,625 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 350
2020-06-27 17:18:39,625 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 314
2020-06-27 17:18:39,691 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 348
2020-06-27 17:18:39,691 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 312
2020-06-27 17:18:39,761 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 346
2020-06-27 17:18:39,762 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 310
2020-06-27 17:18:39,825 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 344
2020-06-27 17:18:39,826 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 308
2020-06-27 17:18:39,898 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 342
2020-06-27 17:18:39,899 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 306
2020-06-27 17:18:39,968 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 340
2020-06-27 17:18:39,968 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 304
2020-06-27 17:18:40,035 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 338
2020-06-27 17:18:40,035 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 302
2020-06-27 17:18:40,101 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 336
2020-06-27 17:18:40,101 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 300
2020-06-27 17:18:40,166 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 334
2020-06-27 17:18:40,166 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 298
2020-06-27 17:18:40,232 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 332
2020-06-27 17:18:40,239 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 296
2020-06-27 17:18:40,300 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 330
2020-06-27 17:18:40,301 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 294
2020-06-27 17:18:40,368 INFO __main__ center:640   x_medium: 1063  <max 475 |mid 420 | min 300> Position: 328
2020-06-27 17:18:40,368 INFO __main__ centerY:360   y_medium: 288  <max 375 |mid 350 | min 200> PositionY: 292
